geonameid,name,asciiname,alternatenames,latitude,longitude,country_code,population,timezone,tz_offset_min,metro_tier,slug,bbox_wkt
1838524,Busan,Busan,"Bousan,Busan,Busan-si,Busán,Fousan,Fusan,Fuzan,PUS,Phu San,Phủ San,Pusan,Pusana,Pusano,Tsau-liang-hai,busan,busangwang-yeogsi,busansi,fu shan,fu shan guang yu shi,fu shan shi,pu san,pwsʼn,Μπούσαν,Бусан,Пусан,פוסאן,ปูซาน,釜山,釜山市,釜山广域市,釜山広域市,부산,부산광역시,부산시",35.10168,129.03004,KR,3678555,Asia/Seoul,540,2,busan-kr,
2553604,Casablanca,Casablanca,"Ad Dar al Bayda,Ad Dar al Bayda',Ad Dār al Bayḑā’,Anafi,Anfa,CMN,Casa Branca,Casablanca,Casabranca,Dar-el-Beida,Dar-uel-Beyda,Darul Baidha,Dâr-ül-Beydâ,Ed Dar el Baida,Ed Dār el Baida,Kasablank,Kasablanka,Kasablankae,Kazablanka,Kazablanko,Kazamplan'ka,Tigemmi Tamellalt,White House,ad-Dar al-Baydaʼ,ad-Dar al-baydaʾ,ad-Dār al-Bayḍāʼ,ad-Dār al-bayḍāʾ,aldar albydaʾ,anfa,dar albydaʾ,daralbyda,ka sa bu lan ka,ka sab l xng ka,kacapilanka,kasabalanka,kasabeullangka,kasablanka,kasaburanka,kazablanka,qzblnqh,Καζαμπλάνκα,Казабланка,Касабланкæ,Касабланка,Կասաբլանկա,קזבלנקה,أنفا,الدار البيضاء,دار البیضاء,دارالبیضا,كازابلانكا,کازابلانکا,کاسابلانکا,कासाब्लांका,কাসাব্লাংকা,ਕਾਸਾਬਲਾਂਕਾ,காசாபிளாங்கா,కాసాబ్లాంకా,ಕಾಸಾಬ್ಲಾಂಕಾ,കാസബ്ലങ്ക,กาซาบล็องกา,ກາຊາບັງກາ,ကာဆာဘလန်ကာမြို့,კასაბლანკა,ⴰⵏⴼⴰ,カサブランカ,卡萨布兰卡,카사블랑카",33.58831,-7.61138,MA,3665954,Africa/Casablanca,60,2,casablanca-ma,
2339354,Ibadan,Ibadan,"IBA,Ibadan,Ibadan shaary,Ibadana,Ibadanas,Ibadano,Ibadán,Impantan,abadan,aybadan,ibadan,ibadana,yi ba dan,Ìbàdàn,İbadan,Ιμπαντάν,Ібадан,Ибадан,Ибадан шаары,Իբադան,איבדאן,إبادان,إيبادان,ابادان,ਇਬਾਦਾਨ,イバダン,伊巴丹,이바단",7.37756,3.90591,NG,3649000,Africa/Lagos,60,2,ibadan-ng,
1798425,Puyang,Puyang,"P'u-chiang,P'u-chiang-hsien-ch'eng,P'u-yang-chen,Pujiang,Pukiang,Pukianghsien,Puyang,Puyang Jiedao,P’u-chiang,P’u-chiang-hsien-ch’eng,P’u-yang-chen,pu yang,pu yang jie dao,浦阳,浦阳街道",29.45679,119.88872,CN,3590000,Asia/Shanghai,480,2,puyang-cn,
323786,Ankara,Ankara,"ANK,Anakara,Ancara,Ancyra,Ang-ka-la,Angkara,Angora,Anguriyah,Ankar,Ankara,Ankara khot,Ankaro,Ankuara,Ankura,Ankyra,Ankyra (Ankyra),Anqara,Enguri,Engüri,Enqere,akara,an ka la,angkala,ankara,anqrh,anqrt,xangkara,Ăng-kā-lá,Άγκυρα (Ankyra),Анкара,Анкара хот,Анкъара,Әнкара,Անկարա,אנקארא,אנקרה,آنکارا,أنقرة,ئەنقەرە,انقره,انقرہ,انکرہ,ܐܢܩܪܐ,अंकारा,আঙ্কারা,ਅੰਕਾਰਾ,ଆଙ୍କାରା,அங்காரா,అంకారా,ಅಂಕಾರಾ,അങ്കാറ,อังการา,ཨན་ཁ་ར།,ანკარა,አንካራ,アンカラ,安卡拉,앙카라",39.91987,32.85427,TR,3517182,Europe/Istanbul,180,2,ankara-tr,
1794903,Shiyan,Shiyan,"Chap-ian-chhi,Cha̍p-ián-chhī,S-jen,Sek-ieng,Shih-yen,Shih-yen-chen,Shih-yen-shih,Shijan',Shijen,Shiyan,Shiyan Shi,Shujen,Sĕk-iēng,Thap Yen,Thập Yển,WDS,seuyen si,shi yan,shi yan shi,shyyan,Š-jen,Шиянь,Шијен,Шъйен,شییان,十堰,十堰市,스옌 시",32.6475,110.77806,CN,3460000,Asia/Shanghai,480,2,shiyan-cn,
2950159,Berlin,Berlin,"BER,Beirlin,Beirlín,Belin,Berleno,Berlien,Berliin,Berliini,Berlijn,Berlim,Berlin,Berline,Berlini,Berlino,Berlyn,Berlynas,Berlëno,Berlín,Berlîn,Berlīne,Berolino,Berolinum,Birlinu,Bèrlîn,Estat de Berlin,Estat de Berlín,bai lin,barlina,beleullin,berlini,berurin,bexrlin,brlyn,perlin,Βερολίνο,Берлин,Берлін,Бэрлін,Բերլին,בערלין,ברלין,برلين,برلین,بېرلىن,ܒܪܠܝܢ,बर्लिन,বার্লিন,பெர்லின்,เบอร์ลิน,ბერლინი,ベルリン,柏林,베를린",52.52437,13.41053,DE,3426354,Europe/Berlin,120,2,berlin-de,
1793346,Tangshan,Tangshan,"GJuong Son,T'ang-shan-chen,T'ang-shan-shih,TVS,Tangsanas,Tangsano,Tangshan,Tangŝano,Tangšanas,Tanshan,Tanshan',Tchang-san,Tchang-šan,Tongshan,T’ang-shan-chen,T’ang-shan-shih,tang shan,tang shan shi,tangasana,tangsan si,tangsana,tangshan,Đường Sơn,Таншан,Таншань,تانگشان,تاڭشەن شەھىرى,तांग्शान,ਤਾਂਗਸ਼ਾਨ,ടാങ്ഷാൻ,唐山,唐山市,탕산 시",39.64381,118.18319,CN,3372102,Asia/Shanghai,480,2,tangshan-cn,
1166993,Rawalpindi,Rawalpindi,"RWP,Ravalpindi,Ravalpindis,Ravalpindo,Ravalpindzi,Ravalpinti,Rawalpindi,Rawalpindî,Rávalpindí,Rāvalpindi,Rāwalpindi,iravalpinti,la wa er pin di,lawalpindi,ra'oyalapindi,ravalapidi,ravalapindi,ravalpyndy,rawa lpin di,rawarupindi,rawlbndy,rawlpndy,Ραβαλπίντι,Равалпинди,Равалпіндзі,Равалпінді,Ռավալպինդի,רוואלפינדי,راولبندي,راولپندی,راولپنڈی,راولپنڈی شہر,راولپنډي,راۋالپىندى,रावलपिंडी,रावळपिंडी,রাওয়ালপিন্ডি,ਰਾਵਲਪਿੰਡੀ,இராவல்பிண்டி,റാവൽപിണ്ടി,ราวัลปินดี,ラーワルピンディー,拉瓦尔品第,라왈핀디",33.59733,73.0479,PK,3357612,Asia/Karachi,300,2,rawalpindi-pk,
1007311,Durban,Durban,"DUR,Durban,Durbana,Durbanas,Durbano,Durbanum,EThekwini,ITheku,Ntermpan,Port Natal,Thekong,daban,darabana,darban,darbana,de ban,de xr ban,deoban,die bin,drbn,durbani,dwrban,dyrban,tarpan,Ντέρμπαν,Дурбан,Дърбан,Դուրբան,דרבן,دوربان,ديربان,ڈربن,डरबन,डर्बन,ਡਰਬਨ,டர்பன்,డర్బన్,ಡರ್ಬನ್,ഡർബൻ,เดอร์บัน,ဒါဘန်မြို့,დურბანი,ደርባን,ダーバン,德班,爹濱,더반",-29.8579,31.0292,ZA,3338026,Africa/Johannesburg,120,2,durban-za,
1815456,Changzhou,Changzhou,"CZX,Cangdzou,Cangdzov,Canggouo,Cchang-cou,Ch'ang-chou,Ch'ang-chou-shih,Chanchzhou,Chandzhou,Chang-chow-fu,Changchow,Changdzou,Changtsjou,Changzhou,Chanzhou khot,Ch’ang-chou,Ch’ang-chou-shih,Csangcsou,Siong-chiu-chhi,Siong-ciu,Siòng-ciŭ,Siông-chiu-chhī,Thuong Chau,Thường Châu,Wu-chin,Wu-chin-hsien,Wujin,Wutsin,chang zhou,chang zhou shi,changjeou si,changzhw,Ĉangĝoŭo,Čangdžou,Čangdžov,Čchang-čou,Чангџоу,Чанджоу,Чанжоу хот,Чанчжоу,چانگژو,چاڭجو شەھىر,常州,常州市,창저우 시",31.77359,119.95401,CN,3290918,Asia/Shanghai,480,2,changzhou-cn,
3117735,Madrid,Madrid,"La Villa y Corte de Madrid,Los Madriles,Lungsod ng Madrid,MAD,Ma-daik-li,Ma-tet-li,Madrid,Madrid osh,Madridas,Madride,Madridi,Madrido,Madrids,Madril,Madrit,Madrite,Madryd,Madryt,Madríd,Madrîd,Magerit,Maidrid,Mairil,Makelika,Matritum,Mâ-tet-lî,Mā-dáik-lī,ma de li,madarida,madeulideu,madorido,madorido shi,madri,madrid,madrida,madridi,madryd,matrit,mdryd,myadrida,mydrd,Μαδρίτη,Мaдрид,Мадрид,Мадрид ош,Мадрыд,Мадрід,Մադրիդ,מאדריד,מדריד,مادرىد,مادرید,مدريد,میدرد,مەدرید,ܡܕܪܝܕ,मद्रिद,मद्रिद्,माद्रिद,माद्री,म्याड्रिड,মাদ্রিদ,ਮਾਦਰੀਦ,ମାଡ୍ରିଦ,மத்ரித்,ಮಡ್ರಿಡ್,മാഡ്രിഡ്,มาดริด,མ་ད་རིད།,မဒရစ်မြို့,მადრიდი,ማድሪድ,マドリード,マドリード市,馬德里,马德里,마드리드",40.4165,-3.70256,ES,3255944,Europe/Madrid,120,2,madrid-es,
1871859,Pyongyang,Pyongyang,"Binh Nhuong,Bình Nhưỡng,FNJ,Heijo,Heijo-fu,Heijō,Heijō-fu,Heizyo,Heizyo Hu,Heizyō,Heizyō Hu,Hpyeng-yang,P'yongyang,P'yongyang-si,P'yŏngyang,P'yŏngyang-si,P-hjong-jang,P-hjöng-jang,Pchenjanas,Pchjongjang,Phenian,Phenjan,Phenjana,Phyeng-yang,Phyong-yang,Pienyang,Pingyang,Pion'gian'nk,Pion'nkgian'nk,Piongiang,Pionguiangue,Pionyang,Pjoengjang,Pjongian,Pjongjang,Pjongjango,Pjöngjang,Pkhen'jan,Pkhenjan,Pxenyan,Pyeongyang,Pyoengyang,Pyongyang,Pyongyang-si,Pyöngyang,bywnghyangh,peiyngyang,pi'ongayanga,ping rang,ping rang shi,piyam iyam,piyonyan,pkheniani,pyamgayanga,pyang yang,pyeong-yang,pyeong-yangjighalsi,pyeong-yangsi,pyon'gyang,pyongayanga,pywng yang,pywngyang,Πιονγιάνγκ,Πιονγκγιάνγκ,Пхеньян,Пхенян,Пјонгјанг,Փխենյան,פיאנגיאנג,פיונגיאנג,بيونغيانغ,پيونګيانګ,پيونگ يانگ,پيوڭياڭ,پیانگ یانگ,پیونگ‌یانگ,پیۆنگیانگ,प्याँगयांग,प्योंगयांग,পিয়ং ইয়াং,ਪਿਓਂਗਯਾਂਗ,பியொங்யாங்,ಪ್ಯೊನ್ಗ್ಯಾಂಗ್,เปียงยาง,ཕོང་ཡང་།,ფხენიანი,ፕዮንግያንግ,平壌,平壤,平壤市,평양,평양시,평양직할시",39.03385,125.75432,KP,3222000,Asia/Pyongyang,540,2,pyongyang-kp,
1785286,Zibo,Zibo,"C-po,Chang-chou-shih,Chang-tien,Chang-tien-shih,Chu-phok-chhi,Chu-phok-chhī,Cu-bauk,Czybo,Cṳ̆-báuk,Dzubo,Truy Bac,Truy Bác,Tzu-po,Zhangdian,Zibo,jjeubo si,shi bo shi,zaybw,zi bo,zi bo shi,zibo,zybw,Дзъбо,Цзыбо,زایبو,زىبو شەھىرى,زيبو,زیبو,ਜ਼ੀਬੋ,シ博市,淄博,淄博市,쯔보 시",36.79056,118.06333,CN,3129228,Asia/Shanghai,480,2,zibo-cn,
1259229,Pune,Pune,"PNQ,Poona,Poune,Pun,Puna,Punae,Pune,Puneo,Puni,Puno,Puné,Púne,bwnh,poona,pu na,puna,pune,pune sahara,pwna,pwnh,pwny,Πούνε,Пунæ,Пуна,Пуне,Пуно,Պունի,פונה,بونه,پونا,پونه,پوني,پونی,پونے,پوونە,पुणे,पुणे शहर,পুণে,পুনে,ਪੂਨਾ,પુના,ପୁଣେ,புணே,పూణే,ಪುಣೆ,പൂണെ,පූන්,ปุเณ,პუნა,ᱯᱩᱱᱮ ᱱᱟᱝᱜᱽᱨᱟᱦᱟ,プネー,浦納,浦那,푸네",18.51957,73.85535,IN,3124458,Asia/Kolkata,330,2,pune-in,
750269,Bursa,Bursa,"Boursa,Brossa,Broussa,Brousse,Brusa,Brussa,Burs,Bursa,Bursae,Burso,Prousa,YEI,bu er sa,buleusa,bur sa,bursa,burusa,bwrsa,bwrsh,bwrst,Προύσα,Бурсæ,Бурса,Бурсо,בורסה,برصہ,بورسا,بورصة,بورصه,بورصہ,بۇرسا,बुर्सा,บูร์ซา,ბურსა,ブルサ,布尔萨,부르사",40.19559,29.06013,TR,3101833,Europe/Istanbul,180,2,bursa-tr,
1815577,Changsha,Changsha,"CSX,Cangsa,Cangzsah,Cansa,Cchang-sa,Ch'ang-sha-hsien,Ch'ang-sha-shih,Changsha,Changsha City,Changsja,Chansha,Chhong-sa-su,Chhòng-sâ-sṳ,Ch’ang-sha-hsien,Ch’ang-sha-shih,Csangsa,Diong-sa,Diòng-să,Tng-soa-chhi,Tn̂g-soa-chhī,Truong Sa,Trường Sa,Tsan'nksa,cangasa,chang cha,changsa,changsa si,changsha,changsha shەھyr,channasa,tshanghsha,zhang sha,zhang sha shi,Ĉangŝa,Čangša,Čanša,Čchang-ša,Τσανγκσά,Чангша,Чанша,Չանշա,تشانغشا,چانگشا,چاڭشا شەھىر,चांगशा,छांग्षा,ਛਾਂਙਸ਼ਾ,ฉางชา,ချနဆားမြ,ချန်ဆားမြို့,長沙,長沙市,长沙,长沙市,창사 시",28.19874,112.97087,CN,3093980,Asia/Shanghai,480,2,changsha-cn,
1809461,Guiyang,Guiyang,"Goi-iong,Guejang,Guejjan,Guijang,Guijangas,Guijango,Guiyang,Guiyang Shi,Gujjan,Guyan,Guyyan,Gveiyangz,Gói-iòng,Gŭijango,KWE,Kuei-chu,Kuei-yang,Kuei-yang-shih,Kuej-jang,Kui-iong-chhi,Kweichu,Kweiyang,Kweiyangfu,Kùi-iông-chhī,Queiyanga,Quy Duong,Quý Dương,ghwyyangh,gu'iyanga,gu-iyang si,gui yang,gui yang shi,gwyyang,kuy hyang,Гуейян,Гуејанг,Гуйян,Ґуйян,Գույան,غوييانغ,گوئیانگ,گۇيياڭ شەھىرى,गुइयांग,ਗੁਈਯਾਂਗ,กุ้ยหยาง,ကွေ့ယန်မြို့,貴陽,貴陽市,贵阳,贵阳市,구이양 시",26.58333,106.71667,CN,3037159,Asia/Shanghai,480,2,guiyang-cn,
1529102,Ürümqi,UEruemqi,"Dihua,Dikhua,OEremce,Ouroumtchi,Ouroumtsi,Ti-hua,Ti-hua-ch'eng,Ti-hua-ch’eng,Ti-hua-hsien,Ti-hua-shih,Tihwa,Tihwafu,Tikhua,Tikhva,UEruemchi-su,UEruemci,UEruemcsi,UEruemqi,UEruemqi-chhi,URC,Urumchi,Urumchy,Urumci,Urumcio,Urumcis,Urumczi,Urumi City,Urumptsi,Urumqi,Urumtschi,Urumtsi,Urumutsi,Urumçi,Urumĉio,Urumči,Urumčis,Urunchi,Wu-lu-mu-ch'i,Wu-lu-mu-ch'i-shih,Wu-lu-mu-ch’i,Wu-lu-mu-ch’i-shih,Wulumuqi,Wurumch'ih,Wurumch’ih,arwmchy,awrwmchy,awrwmtshy,di hua,ulumuchi si,urumaci,urumaki,urumchi,urumucci,urumuchi,urumuchi shi,wu lu mu qi,wu lu mu qi shi,xu rum chi,yۈrۈmchy,Öremçe,Ürümchi,Ürümchi-sṳ,Ürümcsi,Ürümqi,Ürümqi-chhī,Ürümçi,Ουρουμτσί,Ουρούμτσι,Урумчи,Урумчы,Урумчі,Урумћи,Үрімжі,Үрүмчи,Үрүмчү,Өрөмч хот,Ուրումչի,אורומצי,أورومتشي,ئۈرۈمچى,ئۈرۈمچى شەھىرى,ئۈرۈمچی,ارومچی,اورومچی,उरुमची,उरुम्छी,ਉਰੂਮਕੀ,உருமுச்சி,อุรุมชี,ཨུ་རུམ་ཆི་གྲོང་ཁྱེར།,ურუმჩი,ᠥᠷᠥᠮᠴᠢ,ウルムチ,ウルムチ市,乌鲁木齐,乌鲁木齐市,烏魯木齊,烏魯木齊市,迪化,우루무치 시",43.80096,87.60046,CN,3029372,Asia/Urumqi,360,2,ueruemqi-cn,
1804430,Lanzhou,Lanzhou,"Kao-lan-hsien,Kaolan,LHW,Lan Chau,Lan Châu,Lan'chzhou,Lan'chzhou shaary,Lan'zhou,Lan-chiu-chhi,Lan-chou,Lan-chou-shih,Lan-cou,Lan-čou,Lanchjou,Lanchow,Lanchowfu,Lancjou,Lancsou,Landzhou,Landzou,Landzov,Landžou,Landžov,Lang-ciu,Langouo,Lantsjou,Lantsoou,Lanzcouh,Lanzhou,Lanzhou Shi,Lançjou,Lanĝoŭo,Laņdžou,Làng-ciŭ,Lân-chiu-chhī,hlan cow,lan zhou,lan zhou shi,lanazu,lanjeou si,lanjhu,lantshw,lanzhw,Λαντσόου,Ланджоу,Ланьжоу,Ланьчжоу,Ланьчжоу шаары,Ланьчжоў,Ланџоу,لانتشو,لانزہو,لانژو,لەنجۇ شەھىرى,लान्झू,ਲਾਨਜ਼ੂ,หลานโจว,ལན་ཀྲོའུ།,兰州,兰州市,蘭州,蘭州市,란저우 시",36.05701,103.83987,CN,3000000,Asia/Shanghai,480,2,lanzhou-cn,
3646738,Caracas,Caracas,"CCS,Caracae,Caracas,Caraques,Karakas,Karakasa,Karakasas,Karakaso,ka la ka si,ka raka s,kalakaseu,karakas,karakasa,karakasu,karakkas,kraks,Καράκας,Каракас,Կարակաս,קאראקאס,קראקס,كاراكاس,کاراکاس,کراکس,काराकास,কারাকাস,ਕਾਰਾਕਾਸ,કારાકાસ,କାରାକାସ,கரகஸ்,ಕರಾಕಸ್,കാരക്കാസ്,การากัส,ཁ་ར་ཁ་སི,ကရာကက်စ်မြို့,კარაკასი,ካራካስ,カラカス,卡拉卡斯,카라카스",10.48801,-66.87919,VE,3000000,America/Caracas,-240,2,caracas-ve,
1692192,Quezon City,Quezon City,"Ciudad Quezon,Keson-Siti,Kezon Siti,Kezonurbo,Lungsod Quezon,Q.C,Quezon,Quezon City,Quezon-Stadt,kui song shi,Кезон Сити,Кесон-Сити,Кесон-Сіті,奎松市",14.6488,121.0509,PH,2960048,Asia/Manila,480,3,quezon-city-ph,
1843564,Incheon,Incheon,"Chemulpo,Incchon,Inch'on,Inch'ŏn,Incheon,Incheon-si,Inchkhon,Inchkhun,Inchon,Inchona,Incon,Inconas,Incono,Incshon,Incxon,Intson,Inĉono,Inčchon,Inčhona,Inčon,Inčonas,JCN,Nhan Xuyen,Nhân Xuyên,anchn,antshwn,aynchywn,incevona,incheon,incheongwang-yeogsi,incheonsi,inkiyon,ren chuan guang yu shi,xin chxn,İncheon,İnçxon,Ίντσον,Інчхон,Инчон,Инчхон,Инчхън,אינצ'ון,إنتشون,انچن,اینچئون,इंचेवॉन,இங்கியோன்,อินช็อน,仁川广域市,仁川広域市,仁川廣域市,인천,인천광역시,인천시",37.45646,126.70515,KR,2954955,Asia/Seoul,540,3,incheon-kr,
1806776,Huizhou,Huizhou,"Chuej-cou,Chuej-čou,Fi-chu-su,Fi-chû-sṳ,HUZ,Hie-ciu,Hiê-ciŭ,Hue Chau,Hui-chiu-chhi,Hui-chou,Hui-chou-ch'eng,Hui-chou-chen,Hui-chou-ch’eng,Hui-chou-shih,Hui-yang,Hui-yang-hsien,Huichou-fu,Huitsjou,Huizhou,Huệ Châu,Hūi-chiu-chhī,Khojchzhou,Khuehjchzhou,Khuejdzou,Kuei-shan,Waichow,Waichowfu,Waiyeung,Weichow,Xuyjo shehiri,hu-ijeou si,hui zhou,hui zhou shi,hwyzhw,Хойчжоу,Хуејџоу,Хуэйчжоу,هویژو,ہوئیژوؤ,ہوئیژوو,恵州,恵州市,惠州,惠州市,후이저우 시",23.11147,114.41523,CN,2900113,Asia/Shanghai,480,3,huizhou-cn,
3435910,Buenos Aires,Buenos Aires,"BUE,Baires,Bonaero,Bonaeropolis,Bonaëropolis,Bos Aires,Bouenos Aires,Bouonezar,Bouonézâr,Buehnas-Ajrehs,Buehnos Ajres,Buehnos-Ajres,Buehnos-Ajres osh,Buenos Aires,Buenos Airės,Buenos Ajres,Buenos Ares,Buenos Ayres,Buenos-Aires,Buenos-Ajres,Buenos-Ayres,Buenos-Aýres,Buenosairesa,Buénos Ayrés,Bwenoze,Bwènozè,Búenos Aíres,Ciudad Autonoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad de La Santisima Trinidad y Puerto de Santa Maria del Buen Ayre,Ciudad de La Santísima Trinidad y Puerto de Santa María del Buen Ayre,Lungsod ng Buenos Aires,Santa Maria del Buen Ayre,Santa María del Buen Ayre,bawnosxires,bu yi nuo si ai li si,bu'enosa a'iresa,buenos-airesi,buenosaires,buenoseuaileseu,buenosuairesu,buraenosa a'iresa,buyenosa a'iresa,bwyns ayrs,bwynws ayrs,bwynws ayrys,byu'enosa erisa,byunas airis,byunas ayels,bywns ayrs,puvenas airis,Μπουένος ΄Aιρες,Μπουένος Άιρες,Буенос Аирес,Буенос Айрес,Буенос Аірес,Буенос Ајрес,Буенос-Аирес,Буенос-Айрес,Буэнас-Айрэс,Буэнос Айрес,Буэнос-Айрес,Буэнос-Айрес ош,Բուենոս Այրես,בואנוס איירס,בוענאס איירעס,بوئنوس آیرس,بوينس آيرس,بوينوس ايريس,بۆینس ئایرس,بیونس آئرس,बुएनोस आइरेस,ब्युएनॉस एरीस,বুয়েনোস আইরেস,বুৱেনোস আইরেস,புவெனஸ் ஐரிஸ்,ಬ್ಯೂನಸ್ ಐರಿಸ್,ബ്യൂണസ് അയേഴ്സ്,บัวโนสไอเรส,པུ་ཨེ་ནོ་སི་ཨས་རི་སི།,ဗျူနိုအေးရိစ်မြို့,ბუენოს-აირესი,ብዌኖስ አይሬስ,ブエノスアイレス,布宜諾斯艾利斯,布宜诺斯艾利斯,부에노스아이레스",-34.61315,-58.37723,AR,2891082,America/Argentina/Buenos_Aires,-180,3,buenos-aires-ar,
1625822,Surabaya,Surabaya,"Kota Surabaya,Kutha Surabaya,SUB,Soerabaja,Soerabaya,Sourabaya,Sourampagia,Surabaia,Surabaja,Surabajo,Surabaya,si shui,sulabaya,sura ba ya,surabaia,surabaya,swrabaya,swrbyh,Σουραμπάγια,Сурабайа,Сурабая,Сурабаја,סורביה,سورابايا,سورابایا,สุราบายา,სურაბაია,スラバヤ,泗水,수라바야",-7.24917,112.75083,ID,2874314,Asia/Jakarta,420,3,surabaya-id,
1809078,Haikou,Haikou,"Chaj-kchou,HAK,Ha k'uo-shih,Ha k’uo-shih,Hai Khau,Hai-k'ou-shih,Hai-k'ou-so-ch'eng,Hai-kau,Hai-khau-chhi,Hai-k’ou-shih,Hai-k’ou-so-ch’eng,Haijgouj,Haik-how,Haikou,Haikou Shi,Haikow,Hajkou,Hajkouo,Hajkoŭo,Heihow,Hoi Hao,Hoihau,Hoihow,Hái-kháu-chhī,Hāi-kāu,Hải Khẩu,Khajkou,Xeyko shehir,ha'iko'u,hai kou,hai kou shi,haikeou si,haykw,Хайкоу,Хајкоу,هايكو,هایکو,ہائکو,ہائیکؤ,हाइकोऊ,ཧའེ་ཁོའུ་གྲོང་ཁྱེར།,ဟိုင်းခိုမြို့,海口,海口市,하이커우 시",20.03421,110.34651,CN,2873358,Asia/Shanghai,480,3,haikou-cn,
1267995,Kanpur,Kanpur,"Cawnpore,Cawnporne,KNU,Kanpour,Kanpur,Kanpuras,Kanpuro,Kanpwr,Kānpur,Kānpwr,kanapura,kanpur,kanpuru,Κανπούρ,Канпур,קאנפור,कानपुर,कानपूर,কানপুর,கான்பூர்,カーンプル",26.46523,80.34975,IN,2823249,Asia/Kolkata,330,3,kanpur-in,
703448,Kyiv,Kyiv,"Chijv,Civ,Cív,IEV,Kaenugardur,Keju,Kiebo,Kief,Kieu,Kiev,Kiev osh,Kievi,Kievom,Kievu,Kiew,Kiiev,Kiiv,Kijev,Kijeva,Kijevas,Kijew,Kijiv,Kijivo,Kijow,Kijuw,Kijv,Kijów,Kijůw,Kiova,Kiovia,Kiyev,Kiyiw,Kiëf,Kjiv,Kueyiv,Kyev,Kyiiv,Kyiv,Kyiw,Kyjev,Kyjiv,Kyjiw,Kyèv,Kænugarður,Kíev,Kîev,Küyiv,ji fu,kheiyf,kiu,kiv,kiva,kiyebha,kiyepeu,kyf,kyiva,kyyf,qyyb,Κίεβο,Кейӳ,Киев,Киев ош,Киевом,Киеву,Київ,Кијев,Кыив,Кыйив,Кіеў,Кꙑѥвъ,Կիև,קייב,קיעוו,كىيېۋ,كييف,کیف,کیێڤ,کی‌یف,कीव,क्यीव,কিয়েভ,கீவ்,കീവ്,เคียฟ,ཀིབ།,ကီးယက်မြို့,კიევი,ኪየቭ,キーウ,基輔,키예프",50.45466,30.5238,UA,2797553,Europe/Kyiv,180,3,kyiv-ua,
3652462,Quito,Quito,"Kita,Kitas,Kito,Kitu,Kuito,Quito,Quitu,Quitum,San Francisco de Quito,UIO,ji duo,ki to,kito,kitto,kvirrea,kvito,kwytw,kytw,qytw,Κίτο,Кито,Кіта,Кіто,Կիտո,קיטא,קיטו,كىتو,كيتو,کوئتو,کیتو,کیٹو,क्वितो,क्वीटो,ਕੀਤੋ,கித்தோ,ക്വിറ്റോ,กีโต,ཁེ་ཐོ།,კიტო,ኪቶ,キト,基多,키토",-0.22985,-78.52495,EC,2781641,America/Guayaquil,-300,3,quito-ec,
2240449,Luanda,Luanda,"LAD,Loanda,Louanda,Louanta,Luand,Luanda,Luandae,Luando,Lwanda,Lúanda,Saint Paul de Loanda,Sao Paolo de Loanda,Sao Paulo da Assuncao de Luanda,Sao Paulo de Loanda,Sao Paulo de Luanda,St Paul de Loanda,São Paolo de Loanda,São Paulo da Assunção de Luanda,São Paulo de Loanda,São Paulo de Luanda,lu an da,lu'anda,luanda,luo an da,luvanta,luxanda,luyanda,lwanda,ruanda,Λουάντα,Луандæ,Луанда,Լուանդա,לואנדה,לואנדע,لوآندا,لواندا,لونڈا,लुआंडा,लुआण्डा,লুয়ান্ডা,ਲੁਆਂਦਾ,லுவாண்டா,ลูอันดา,ལའུན་ཌ།,ლუანდა,ሏንዳ,ルアンダ,盧安達,罗安达,루안다",-8.83682,13.23432,AO,2776168,Africa/Luanda,60,3,luanda-ao,
